name	LFID	ontology_acronym	xref_id	xref_definition
vitamin B6	LFID:0000610	FOODON	http://purl.obolibrary.org/obo/CHEBI_27306	Any member of the group of pyridines that exhibit biological activity against vitamin B6 deficiency. Vitamin B6 deficiency is associated with microcytic anemia, electroencephalographic abnormalities, dermatitis with cheilosis (scaling on the lips and cracks at the corners of the mouth) and glossitis (swollen tongue), depression and confusion, and weakened immune function. Vitamin B6 consists of the vitamers pyridoxine, pyridoxal, and pyridoxamine and their respective 5'-phosphate esters (and includes their corresponding ionized and salt forms).
vitamin B6	LFID:0000610	BERO	http://purl.obolibrary.org/obo/MESH_D025101	
vitamin B6	LFID:0000610	MESH	http://purl.bioontology.org/ontology/MESH/D025101	VITAMIN B 6 refers to several PICOLINES (especially PYRIDOXINE; PYRIDOXAL; & PYRIDOXAMINE) that are efficiently converted by the body to PYRIDOXAL PHOSPHATE which is a coenzyme for synthesis of amino acids, neurotransmitters (serotonin, norepinephrine), sphingolipids, and aminolevulinic acid. During transamination of amino acids, pyridoxal phosphate is transiently converted into PYRIDOXAMINE phosphate. Although pyridoxine and Vitamin B 6 are still frequently used as synonyms, especially by medical researchers, this practice is erroneous and sometimes misleading (EE Snell; Ann NY Acad Sci, vol 585 pg 1, 1990). Most of vitamin B6 is eventually degraded to PYRIDOXIC ACID and excreted in the urine.
vitamin B6	LFID:0000610	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000005657	
vitamin B6	LFID:0000610	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/430469009	
vitamin B6	LFID:0000610	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74901	The determination of the amount of Vitamin B6 present in a sample.
vitamin B6	LFID:0000610	BERO	http://purl.obolibrary.org/obo/CHEBI_16709	A hydroxymethylpyridine with hydroxymethyl groups at positions 4 and 5, a hydroxy group at position 3 and a methyl group at position 2. The 4-methanol form of vitamin B6, it is converted intoto pyridoxal phosphate which is a coenzyme for synthesis of amino acids, neurotransmitters, sphingolipids and aminolevulinic acid.
vitamin B6	LFID:0000610	MDM	https://go.drugbank.com/drugs/DB00165	
vitamin B6	LFID:0000610	MDM	http://id.nlm.nih.gov/mesh/D011736	
vitamin B6	LFID:0000610	MDM	http://id.nlm.nih.gov/mesh/D025101	
vitamin B6	LFID:0000610	CDNO	http://purl.obolibrary.org/obo/CHEBI_16709	A hydroxymethylpyridine with hydroxymethyl groups at positions 4 and 5, a hydroxy group at position 3 and a methyl group at position 2. The 4-methanol form of vitamin B6, it is converted intoto pyridoxal phosphate which is a coenzyme for synthesis of amino acids, neurotransmitters, sphingolipids and aminolevulinic acid.
vitamin B6	LFID:0000610	MAXO	http://purl.obolibrary.org/obo/CHEBI_16709	A hydroxymethylpyridine with hydroxymethyl groups at positions 4 and 5, a hydroxy group at position 3 and a methyl group at position 2. The 4-methanol form of vitamin B6, it is converted intoto pyridoxal phosphate which is a coenzyme for synthesis of amino acids, neurotransmitters, sphingolipids and aminolevulinic acid.
vitamin B6	LFID:0000610	FOODON	http://purl.obolibrary.org/obo/CHEBI_16709	A hydroxymethylpyridine with hydroxymethyl groups at positions 4 and 5, a hydroxy group at position 3 and a methyl group at position 2. The 4-methanol form of vitamin B6, it is converted intoto pyridoxal phosphate which is a coenzyme for synthesis of amino acids, neurotransmitters, sphingolipids and aminolevulinic acid.
vitamin B12	LFID:0000611	RCD	http://purl.bioontology.org/ontology/RCD/X80RX	
vitamin B12	LFID:0000611	LOINC	http://purl.bioontology.org/ontology/LNC/LP31689-0	
vitamin B12	LFID:0000611	MEDDRA	http://purl.bioontology.org/ontology/MEDDRA/10047602	
vitamin B12	LFID:0000611	CRISP	http://purl.bioontology.org/ontology/CSP/3147-6039	cyanocobalamin or cobalamin derivative with similar biological activity; a water soluble hematopoietic vitamin, absorbed in the intestine after combination with intrinsic factor.
vitamin B12	LFID:0000611	RXNORM	http://purl.bioontology.org/ontology/RXNORM/11248	
vitamin B12	LFID:0000611	BERO	http://purl.obolibrary.org/obo/CHEBI_176843	Any member of a group of cobalamin vitamers that exhibit biological activity against vitamin B12 deficiency. Vitamin B12 deficiency is associated with low red blood cell count and anemia. The vitamers are found in foods such as cereals, meat, fish, and poultry. The vitamers include adenosylcobalamin, hydroxocobalamin, cyanocobalamin, aquacobalamin, nitritocobalamin and methylcobabalamin (also includes their ionized, salt and phosphate derivatives).
vitamin B12	LFID:0000611	CDNO	http://purl.obolibrary.org/obo/CHEBI_176843	Any member of a group of cobalamin vitamers that exhibit biological activity against vitamin B12 deficiency. Vitamin B12 deficiency is associated with low red blood cell count and anemia. The vitamers are found in foods such as cereals, meat, fish, and poultry. The vitamers include adenosylcobalamin, hydroxocobalamin, cyanocobalamin, aquacobalamin, nitritocobalamin and methylcobabalamin (also includes their ionized, salt and phosphate derivatives).
vitamin B12	LFID:0000611	MAXO	http://purl.obolibrary.org/obo/CHEBI_176843	Any member of a group of cobalamin vitamers that exhibit biological activity against vitamin B12 deficiency. Vitamin B12 deficiency is associated with low red blood cell count and anemia. The vitamers are found in foods such as cereals, meat, fish, and poultry. The vitamers include adenosylcobalamin, hydroxocobalamin, cyanocobalamin, aquacobalamin, nitritocobalamin and methylcobabalamin (also includes their ionized, salt and phosphate derivatives).
vitamin B12	LFID:0000611	FOODON	http://purl.obolibrary.org/obo/CHEBI_176843	Any member of a group of cobalamin vitamers that exhibit biological activity against vitamin B12 deficiency. Vitamin B12 deficiency is associated with low red blood cell count and anemia. The vitamers are found in foods such as cereals, meat, fish, and poultry. The vitamers include adenosylcobalamin, hydroxocobalamin, cyanocobalamin, aquacobalamin, nitritocobalamin and methylcobabalamin (also includes their ionized, salt and phosphate derivatives).
vitamin B12	LFID:0000611	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C939	An essential nutrient and natural water-soluble vitamin of the B-complex family that must combine with an intrinsic factor for absorption by the intestine, Vitamin B12 (cyanocobalamin) is necessary for hematopoiesis, neural metabolism, DNA and RNA production, and carbohydrate, fat, and protein metabolism. B12 improves iron functions in the metabolic cycle and assists folic acid in choline synthesis. B12 metabolism is interconnected with that of folic acid. Vitamin B12 deficiency causes pernicious anemia, megaloblastic anemia, and neurologic lesions.
vitamin B12	LFID:0000611	BERO	http://purl.obolibrary.org/obo/MESH_D014805	
vitamin B12	LFID:0000611	MESH	http://purl.bioontology.org/ontology/MESH/D014805	A cobalt-containing coordination compound produced by intestinal micro-organisms and found also in soil and water. Higher plants do not concentrate vitamin B 12 from the soil and so are a poor source of the substance as compared with animal tissues. INTRINSIC FACTOR is important for the assimilation of vitamin B 12.
vitamin B12	LFID:0000611	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000175951	
vitamin B12	LFID:0000611	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/419382002	
vitamin B12	LFID:0000611	PDQ	http://purl.bioontology.org/ontology/PDQ/CDR0000530928	"An essential nutrient and natural water-soluble vitamin of the B-complex family that must combine with an intrinsic factor for absorption by the intestine, Vitamin B12 (cyanocobalamin) is necessary for hematopoiesis, neural metabolism, DNA and RNA production, and carbohydrate, fat, and protein metabolism. B12 improves iron functions in the metabolic cycle and assists folic acid in choline synthesis. B12 metabolism is interconnected with that of folic acid. Vitamin B12 deficiency causes pernicious anemia, megaloblastic anemia, and neurologic lesions. Check for ""https://www.cancer.gov/about-cancer/treatment/clinical-trials/intervention/C939"" active clinical trials using this agent. (""http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C939"" NCI Thesaurus)"
vitamin B12	LFID:0000611	PDQ	http://purl.bioontology.org/ontology/PDQ/CDR0000040295	"An essential nutrient and natural water-soluble vitamin of the B-complex family that must combine with an intrinsic factor for absorption by the intestine. Cyanocobalamin is necessary for hematopoiesis, neural metabolism, DNA and RNA production, and carbohydrate, fat, and protein metabolism. B12 improves iron functions in the metabolic cycle and assists folic acid in choline synthesis. B12 metabolism is interconnected with that of folic acid. Vitamin B12 deficiency causes pernicious anemia, megaloblastic anemia, and neurologic lesions. Check for ""https://www.cancer.gov/about-cancer/treatment/clinical-trials/intervention/C64333"" active clinical trials using this agent. (""http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C64333"" NCI Thesaurus)"
vitamin B12	LFID:0000611	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C173805	A synthetic and active form of vitamin B12 that can cross the blood brain barrier without biotransformation, that may be used to treat or prevent vitamin B12 deficiency and its complications. Upon administration, mecobalamin is able to replace endogenous vitamin B12, increase vitamin B12 levels and improve vitamin B12 deficiency. Vitamin B12 is necessary for hematopoiesis, neural metabolism, DNA and RNA production, and carbohydrate, fat, and protein metabolism. It improves iron functions in the metabolic cycle and assists folic acid in choline synthesis. Its metabolism is interconnected with that of folic acid.
vitamin B12	LFID:0000611	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64817	A quantitative measurement of the amount of vitamin B12 present in a sample.
vitamin B12	LFID:0000611	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64333	A cobalt-containing coordination compound generated by intestinal microbes, and a natural water-soluble vitamin of the B-complex family that must combine with Intrinsic Factor for absorption by the intestine. Cyanocobalamin is necessary for hematopoiesis, neural metabolism, DNA and RNA production, and carbohydrate, fat, and protein metabolism. B12 improves iron functions in the metabolic cycle and assists folic acid in choline synthesis. B12 metabolism is interconnected with that of folic acid. Vitamin B12 deficiency causes pernicious anemia, megaloblastic anemia, and neurologic lesions.
vitamin B12	LFID:0000611	MDM	http://id.nlm.nih.gov/mesh/D014805	
vitamin B12	LFID:0000611	MDM	https://go.drugbank.com/drugs/DB14098	
vitamin B12	LFID:0000611	MDM	https://go.drugbank.com/drugs/DB00115	
cobalamin	LFID:0000611	VANDF	http://purl.bioontology.org/ontology/VANDF/4017907	
cobalamin	LFID:0000611	RCD	http://purl.bioontology.org/ontology/RCD/Xa9qL	
cobalamin	LFID:0000611	LOINC	http://purl.bioontology.org/ontology/LNC/MTHU005166	
cobalamin	LFID:0000611	LOINC	http://purl.bioontology.org/ontology/LNC/LP268966-1	
cobalamin	LFID:0000611	LOINC	http://purl.bioontology.org/ontology/LNC/LP15505-8	
cobalamin	LFID:0000611	NDFRT	http://purl.bioontology.org/ontology/NDFRT/N0000146258	
cobalamin	LFID:0000611	SNOMEDCT	http://purl.bioontology.org/ontology/SNOMEDCT/304111003	
cobalamin	LFID:0000611	CRISP	http://purl.bioontology.org/ontology/CSP/3144-2999	complex nucleotide produced by certain bacteria consisting of a porphyrin like corrin ring cooordinated with a cobalt ion, a phosphoribose, and a 5,6-dimethylbenzimidazole base.
cobalamin	LFID:0000611	PDQ	http://purl.bioontology.org/ontology/PDQ/CDR0000530928	"An essential nutrient and natural water-soluble vitamin of the B-complex family that must combine with an intrinsic factor for absorption by the intestine, Vitamin B12 (cyanocobalamin) is necessary for hematopoiesis, neural metabolism, DNA and RNA production, and carbohydrate, fat, and protein metabolism. B12 improves iron functions in the metabolic cycle and assists folic acid in choline synthesis. B12 metabolism is interconnected with that of folic acid. Vitamin B12 deficiency causes pernicious anemia, megaloblastic anemia, and neurologic lesions. Check for ""https://www.cancer.gov/about-cancer/treatment/clinical-trials/intervention/C939"" active clinical trials using this agent. (""http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C939"" NCI Thesaurus)"
cobalamin	LFID:0000611	NCIT	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C939	An essential nutrient and natural water-soluble vitamin of the B-complex family that must combine with an intrinsic factor for absorption by the intestine, Vitamin B12 (cyanocobalamin) is necessary for hematopoiesis, neural metabolism, DNA and RNA production, and carbohydrate, fat, and protein metabolism. B12 improves iron functions in the metabolic cycle and assists folic acid in choline synthesis. B12 metabolism is interconnected with that of folic acid. Vitamin B12 deficiency causes pernicious anemia, megaloblastic anemia, and neurologic lesions.
cobalamin	LFID:0000611	BERO	http://purl.obolibrary.org/obo/CHEBI_30411	A cobalt-corrinoid hexaamide that is cobalamin with the oxidation state of the central cobalt atom unspecified.
cobalamin	LFID:0000611	BERO	http://purl.obolibrary.org/obo/NCIT_C939	An essential nutrient and natural water-soluble vitamin of the B-complex family that must combine with an intrinsic factor for absorption by the intestine, Vitamin B12 (cyanocobalamin) is necessary for hematopoiesis, neural metabolism, DNA and RNA production, and carbohydrate, fat, and protein metabolism. B12 improves iron functions in the metabolic cycle and assists folic acid in choline synthesis. B12 metabolism is interconnected with that of folic acid. Vitamin B12 deficiency causes pernicious anemia, megaloblastic anemia, and neurologic lesions.
cobalamin	LFID:0000611	MDM	https://go.drugbank.com/drugs/DB14098	
cobalamin	LFID:0000611	MAXO	http://purl.obolibrary.org/obo/CHEBI_30411	A cobalt-corrinoid hexaamide that is cobalamin with the oxidation state of the central cobalt atom unspecified.
cobalamin	LFID:0000611	MESH	http://purl.bioontology.org/ontology/MESH/D014805	A cobalt-containing coordination compound produced by intestinal micro-organisms and found also in soil and water. Higher plants do not concentrate vitamin B 12 from the soil and so are a poor source of the substance as compared with animal tissues. INTRINSIC FACTOR is important for the assimilation of vitamin B 12.
